@RELATION all_sic_and_firm

@ATTRIBUTE Tobins_Q NUMERIC
@ATTRIBUTE Profitability NUMERIC
@ATTRIBUTE class {BEFORE_FIRM,BEFORE_SIC,DURING_FIRM,DURING_SIC,AFTER_FIRM,AFTER_SIC}

@DATA
0.018538631,-0.001042123,BEFORE_FIRM
0.003681804,-0.000823635,BEFORE_FIRM
0.000257452,-0.000443311,BEFORE_FIRM
-0.016871454,-0.003413613,BEFORE_FIRM
-0.005810051,-0.001954514,BEFORE_FIRM
-0.003167247,-8.06036E-05,BEFORE_FIRM
-0.087750174,-0.002038381,BEFORE_FIRM
-0.004635135,-0.000604162,BEFORE_FIRM
-0.004639009,-0.001636866,BEFORE_FIRM
-0.137565643,-0.000570992,BEFORE_FIRM
-0.014079468,-0.000355219,BEFORE_FIRM
-0.003594392,4.53617E-05,BEFORE_FIRM
-0.00693869,-0.002350357,BEFORE_FIRM
-0.00693869,-0.002350357,BEFORE_FIRM
-0.003197411,-0.000333176,BEFORE_FIRM
-0.032824356,-0.000984352,BEFORE_FIRM
-0.00937993,-0.00119956,BEFORE_FIRM
0.052053288,-0.009135385,BEFORE_FIRM
-0.005664416,-0.00044709,BEFORE_FIRM
-0.013594031,-0.001398374,BEFORE_FIRM
-0.497039199,0.002485439,BEFORE_FIRM
-0.043714304,-0.003672991,BEFORE_FIRM
-0.02646067,-0.001105451,BEFORE_FIRM
-0.021988185,0.000692435,BEFORE_FIRM
-0.050967596,-0.006686219,BEFORE_FIRM
0.009140033,-0.000268761,BEFORE_FIRM
-0.007955263,-0.000173149,BEFORE_FIRM
-0.05183379,-0.001488236,BEFORE_FIRM
-0.007801394,7.06425E-05,BEFORE_FIRM
-0.03452019,-0.003490778,BEFORE_FIRM
0.003722351,-0.00069864,BEFORE_FIRM
-0.026456902,-0.001942873,BEFORE_FIRM
-0.110551372,-0.002279965,BEFORE_FIRM
-0.001869173,-0.000351523,BEFORE_FIRM
-0.016560584,-0.001560769,BEFORE_FIRM
-0.003780252,-0.001289419,BEFORE_FIRM
-0.00216385,-0.00326394,BEFORE_FIRM
-0.011287119,3.44672E-05,BEFORE_FIRM
-0.007094085,-0.000126221,BEFORE_FIRM
-0.194587082,-0.004528319,BEFORE_FIRM
-0.035005361,-0.000250565,BEFORE_FIRM
-0.007612875,-0.000842951,BEFORE_FIRM
-0.004600075,-5.99473E-05,BEFORE_FIRM
-0.005685508,0.000214656,BEFORE_FIRM
-0.008050524,-0.001181954,BEFORE_FIRM
-0.070065297,0.002313618,BEFORE_FIRM
-0.008959973,-0.000769108,BEFORE_FIRM
-0.008959973,-0.000769108,BEFORE_FIRM
-0.023776,-0.010130949,BEFORE_FIRM
-0.037285812,0.000657459,BEFORE_FIRM
-0.007789124,-0.000374125,BEFORE_FIRM
-0.007789124,-0.000374125,BEFORE_FIRM
-0.008186099,-0.000115637,BEFORE_FIRM
-0.357635826,-0.003482593,BEFORE_FIRM
0.009403747,6.49859E-05,BEFORE_FIRM
-0.004870446,-0.000327681,BEFORE_FIRM
0.002576941,-0.005109823,BEFORE_FIRM
-0.006713037,-0.00249601,BEFORE_FIRM
-0.007585961,-0.000879865,BEFORE_FIRM
-0.007585961,-0.000879865,BEFORE_FIRM
0.007171217,-0.001101544,BEFORE_FIRM
-0.27692613,-0.007463856,BEFORE_FIRM
-0.016370935,-0.00023291,BEFORE_FIRM
-0.003529219,-0.000393943,BEFORE_FIRM
-0.009500023,-0.000852232,BEFORE_FIRM
0.001169041,8.0499E-05,BEFORE_FIRM
-0.022054877,8.78279E-05,BEFORE_FIRM
-0.010864536,-0.003600313,BEFORE_FIRM
-0.023342371,-0.001016658,BEFORE_FIRM
-0.020683356,0.001409069,BEFORE_FIRM
0.020952683,0.000525301,BEFORE_FIRM
-0.008777078,-0.000487713,BEFORE_FIRM
0.001449503,-0.000520113,BEFORE_FIRM
0.00116019,-0.000923883,BEFORE_FIRM
-0.031810775,-0.007646072,BEFORE_FIRM
-0.062220488,-0.000441989,BEFORE_FIRM
-0.009711755,2.39425E-05,BEFORE_FIRM
-0.009711755,2.39425E-05,BEFORE_FIRM
-0.016970368,-0.002678853,BEFORE_FIRM
-0.000678549,-0.007047004,BEFORE_FIRM
0.016697953,-0.003201712,BEFORE_FIRM
-0.174637169,-0.004483748,BEFORE_FIRM
-6.55903E-05,-0.000641816,BEFORE_FIRM
-0.022272848,0.000561012,BEFORE_FIRM
-0.002188924,6.45312E-05,BEFORE_FIRM
-0.002188924,6.45312E-05,BEFORE_FIRM
