@relation 'before_sic_and_firm-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.InterquartileRange-R1,2-O3.0-E6.0-E-as-O-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-Llast-weka.filters.unsupervised.attribute.Remove-R4-5-weka.filters.supervised.instance.SpreadSubsample-M0.0-X430.0-S1'

@attribute Tobins_Q numeric
@attribute Profitability numeric
@attribute class {BEFORE_FIRM,BEFORE_SIC}

@data
0.424061,0.423495,BEFORE_FIRM
0.4214,0.393526,BEFORE_FIRM
0.422671,0.404139,BEFORE_FIRM
0.422813,0.40909,BEFORE_FIRM
0.421567,0.414189,BEFORE_FIRM
0.422549,0.428228,BEFORE_FIRM
0.42748,0.470472,BEFORE_FIRM
0.4302,0.336611,BEFORE_FIRM
0.440677,0.421588,BEFORE_FIRM
0.42314,0.456385,BEFORE_FIRM
0.417061,0.311479,BEFORE_FIRM
0.418675,0.404511,BEFORE_FIRM
0.420482,0.387692,BEFORE_FIRM
0.423492,0.434465,BEFORE_FIRM
0.423428,0.408782,BEFORE_FIRM
0.41811,0.414069,BEFORE_FIRM
0.428938,0.360173,BEFORE_FIRM
0.4168,0.449862,BEFORE_FIRM
0.407644,0.411481,BEFORE_FIRM
0.403285,0.373965,BEFORE_FIRM
0.391644,0.377031,BEFORE_FIRM
0.412931,0.432607,BEFORE_FIRM
0.418699,0.386581,BEFORE_FIRM
0.415802,0.408992,BEFORE_FIRM
0.419425,0.428353,BEFORE_FIRM
0.402103,0.402415,BEFORE_FIRM
0.420333,0.425944,BEFORE_FIRM
0.42298,0.413861,BEFORE_FIRM
0.421173,0.339812,BEFORE_FIRM
0.422179,0.420919,BEFORE_FIRM
0.423695,0.395815,BEFORE_FIRM
0.423665,0.426674,BEFORE_FIRM
0.428994,0.400113,BEFORE_FIRM
0.421592,0.430034,BEFORE_FIRM
0.423162,0.434697,BEFORE_FIRM
0.426628,0.340868,BEFORE_FIRM
0.422616,0.442062,BEFORE_FIRM
0.415248,0.296199,BEFORE_FIRM
0.42173,0.418092,BEFORE_FIRM
0.422073,0.42074,BEFORE_FIRM
0.420421,0.41193,BEFORE_FIRM
0.421083,0.423736,BEFORE_FIRM
0.420856,0.425954,BEFORE_FIRM
0.39759,0.431505,BEFORE_FIRM
0.418143,0.429615,BEFORE_FIRM
0.422208,0.379692,BEFORE_FIRM
0.42076,0.403935,BEFORE_FIRM
0.422919,0.385835,BEFORE_FIRM
0.420767,0.376586,BEFORE_FIRM
0.419148,0.435251,BEFORE_FIRM
0.420342,0.430653,BEFORE_FIRM
0.424721,0.434798,BEFORE_FIRM
0.421191,0.410546,BEFORE_FIRM
0.422329,0.42293,BEFORE_FIRM
0.412258,0.340178,BEFORE_FIRM
0.418377,0.37377,BEFORE_FIRM
0.421532,0.410245,BEFORE_FIRM
0.411516,0.338255,BEFORE_FIRM
0.420841,0.421696,BEFORE_FIRM
0.421045,0.460157,BEFORE_FIRM
0.41811,0.414069,BEFORE_FIRM
0.419442,0.396939,BEFORE_FIRM
0.420892,0.411337,BEFORE_FIRM
0.420826,0.375305,BEFORE_FIRM
0.423378,0.434868,BEFORE_FIRM
0.416782,0.435048,BEFORE_FIRM
0.423304,0.439674,BEFORE_FIRM
0.417539,0.409551,BEFORE_FIRM
0.421431,0.438155,BEFORE_FIRM
0.413103,0.426756,BEFORE_FIRM
0.419741,0.394101,BEFORE_SIC
0.417705,0.434806,BEFORE_SIC
0.414442,0.398375,BEFORE_SIC
0.419098,0.421711,BEFORE_SIC
0.415456,0.413591,BEFORE_SIC
0.422105,0.425476,BEFORE_SIC
0.419669,0.415101,BEFORE_SIC
0.420387,0.422996,BEFORE_SIC
0.41259,0.404143,BEFORE_SIC
0.405939,0.467048,BEFORE_SIC
0.404272,0.39281,BEFORE_SIC
0.418811,0.401955,BEFORE_SIC
0.414271,0.39821,BEFORE_SIC
0.414276,0.411861,BEFORE_SIC
0.414126,0.394849,BEFORE_SIC
0.40675,0.367708,BEFORE_SIC
0.415224,0.373138,BEFORE_SIC
0.395141,0.417295,BEFORE_SIC
0.419839,0.420665,BEFORE_SIC
0.416298,0.390625,BEFORE_SIC
0.420001,0.453018,BEFORE_SIC
0.399732,0.370008,BEFORE_SIC
0.408203,0.386716,BEFORE_SIC
0.411891,0.378415,BEFORE_SIC
0.405572,0.408154,BEFORE_SIC
0.417445,0.398401,BEFORE_SIC
0.412814,0.429281,BEFORE_SIC
0.415827,0.411117,BEFORE_SIC
0.418098,0.413939,BEFORE_SIC
0.420097,0.430549,BEFORE_SIC
0.409838,0.406475,BEFORE_SIC
0.415774,0.413865,BEFORE_SIC
0.420435,0.422069,BEFORE_SIC
0.416437,0.391553,BEFORE_SIC
0.418632,0.424982,BEFORE_SIC
0.415597,0.414482,BEFORE_SIC
0.411906,0.392087,BEFORE_SIC
0.41714,0.48101,BEFORE_SIC
0.411443,0.412709,BEFORE_SIC
0.420356,0.414593,BEFORE_SIC
0.417348,0.432083,BEFORE_SIC
0.411167,0.383525,BEFORE_SIC
0.412096,0.406936,BEFORE_SIC
0.395074,0.372965,BEFORE_SIC
0.411965,0.40783,BEFORE_SIC
0.413356,0.40286,BEFORE_SIC
0.419558,0.424187,BEFORE_SIC
0.413676,0.407928,BEFORE_SIC
0.415916,0.407797,BEFORE_SIC
0.408845,0.42113,BEFORE_SIC
0.413104,0.405026,BEFORE_SIC
0.420346,0.4294,BEFORE_SIC
0.419641,0.411431,BEFORE_SIC
0.418241,0.343419,BEFORE_SIC
0.392816,0.398997,BEFORE_SIC
0.42029,0.428145,BEFORE_SIC
0.410136,0.451325,BEFORE_SIC
0.421723,0.428082,BEFORE_SIC
0.414397,0.401032,BEFORE_SIC
0.420448,0.414318,BEFORE_SIC
0.416978,0.411726,BEFORE_SIC
0.398846,0.389027,BEFORE_SIC
0.42029,0.428145,BEFORE_SIC
0.419945,0.416254,BEFORE_SIC
0.420672,0.430842,BEFORE_SIC
0.417749,0.403693,BEFORE_SIC
0.415808,0.383515,BEFORE_SIC
0.417989,0.40433,BEFORE_SIC
0.418908,0.416137,BEFORE_SIC
0.422142,0.417367,BEFORE_SIC
0.399342,0.468319,BEFORE_SIC
0.420078,0.432658,BEFORE_SIC
0.415187,0.397943,BEFORE_SIC
0.416618,0.428245,BEFORE_SIC
0.405054,0.305077,BEFORE_SIC
0.416152,0.410469,BEFORE_SIC
0.418942,0.40581,BEFORE_SIC
0.417164,0.402379,BEFORE_SIC
0.421884,0.419873,BEFORE_SIC
0.406523,0.439951,BEFORE_SIC
0.42249,0.430964,BEFORE_SIC
0.421409,0.419249,BEFORE_SIC
0.418569,0.404813,BEFORE_SIC
0.413424,0.42806,BEFORE_SIC
0.419642,0.421643,BEFORE_SIC
0.414597,0.40107,BEFORE_SIC
0.41969,0.426626,BEFORE_SIC
0.411348,0.438523,BEFORE_SIC
0.409249,0.371994,BEFORE_SIC
0.41768,0.38885,BEFORE_SIC
0.399346,0.392361,BEFORE_SIC
0.41046,0.429405,BEFORE_SIC
0.404939,0.353795,BEFORE_SIC
0.420737,0.422042,BEFORE_SIC
0.405004,0.352957,BEFORE_SIC
0.415165,0.409196,BEFORE_SIC
0.422105,0.425476,BEFORE_SIC
0.395026,0.432572,BEFORE_SIC
0.408288,0.378423,BEFORE_SIC
0.400521,0.296698,BEFORE_SIC
0.403023,0.365954,BEFORE_SIC
0.417027,0.405804,BEFORE_SIC
0.421149,0.419528,BEFORE_SIC
0.417889,0.384907,BEFORE_SIC
0.421101,0.430837,BEFORE_SIC
0.417241,0.383728,BEFORE_SIC
0.413566,0.394813,BEFORE_SIC
0.415813,0.414766,BEFORE_SIC
0.417201,0.417161,BEFORE_SIC
0.419412,0.470968,BEFORE_SIC
0.410454,0.433308,BEFORE_SIC
0.42044,0.420194,BEFORE_SIC
0.414934,0.41913,BEFORE_SIC
0.416163,0.416426,BEFORE_SIC
0.413541,0.42713,BEFORE_SIC
0.417654,0.39269,BEFORE_SIC
0.404655,0.345916,BEFORE_SIC
0.420387,0.422996,BEFORE_SIC
0.418682,0.409049,BEFORE_SIC
0.395624,0.434442,BEFORE_SIC
0.416282,0.41431,BEFORE_SIC
0.41249,0.399497,BEFORE_SIC
0.418677,0.4111,BEFORE_SIC
0.413322,0.417991,BEFORE_SIC
0.410139,0.398912,BEFORE_SIC
0.414181,0.414125,BEFORE_SIC
0.418227,0.426517,BEFORE_SIC
0.41588,0.422264,BEFORE_SIC
0.419832,0.412591,BEFORE_SIC
0.417704,0.416558,BEFORE_SIC
0.419631,0.433251,BEFORE_SIC
0.404892,0.41493,BEFORE_SIC
0.421101,0.430837,BEFORE_SIC
0.417439,0.386345,BEFORE_SIC
0.418918,0.414637,BEFORE_SIC
0.417517,0.435285,BEFORE_SIC
0.409175,0.397244,BEFORE_SIC
0.418841,0.392487,BEFORE_SIC
0.416764,0.412794,BEFORE_SIC
0.420524,0.431171,BEFORE_SIC
0.41574,0.403619,BEFORE_SIC
0.397339,0.458702,BEFORE_SIC
0.411869,0.438595,BEFORE_SIC
0.411854,0.446368,BEFORE_SIC
0.422446,0.425219,BEFORE_SIC
0.419169,0.420949,BEFORE_SIC
0.416001,0.396302,BEFORE_SIC
0.422102,0.430687,BEFORE_SIC
0.419411,0.418948,BEFORE_SIC
0.419384,0.42211,BEFORE_SIC
0.422102,0.430687,BEFORE_SIC
0.418204,0.40375,BEFORE_SIC
0.41752,0.406004,BEFORE_SIC
0.416583,0.399527,BEFORE_SIC
0.419892,0.423093,BEFORE_SIC
0.418635,0.406252,BEFORE_SIC
0.413115,0.438629,BEFORE_SIC
0.412647,0.400535,BEFORE_SIC
0.391172,0.318968,BEFORE_SIC
0.417562,0.402149,BEFORE_SIC
0.421457,0.415206,BEFORE_SIC
0.405075,0.458606,BEFORE_SIC
0.414447,0.430349,BEFORE_SIC
0.392018,0.401408,BEFORE_SIC
0.416319,0.413064,BEFORE_SIC
0.393421,0.440398,BEFORE_SIC
0.414126,0.394849,BEFORE_SIC
