3652, 293.9037721, 0.007039693, 3312,40
3742, 417.9558499, 0.008595702, 3312,41
3772, 0, 0.473960156, 5311,42
3864, 0, 0.480727574, 5311,43
3956, 0, 0.479886867, 5311,44
4048, 752.3014706, 0.44566869, 5311,45
4138, 0, 0.51639882, 5311,46
4230, 0, 0.50474678, 5311,47
1277, 207.1360477, 0.068018734, 7812,14
1369, 206.5097466, 0.12549438, 7812,15
1461, 171.9344262, 0.083374566, 7812,16
1551, 176.8852459, 0.145257101, 7812,17
1642, 178.9847619, 0.134991078, 7812,18
1734, 182.1738722, 0.116494974, 7812,19
1826, 189.8522305, 0.122243268, 7812,20
1916, 191.1236059, 0.191317528, 7812,21
2007, 196.8171745, 0.218044242, 7812,22
2099, 203.0174632, 0.227895168, 7812,23
3499, 0, 0.614678965, 5412,39
3591, 0, 0.588992039, 5412,40
3683, 0, 0.656604408, 5412,41
3772, 761.2049736, 0.117801274, 5412,42
3864, 0, 0.115264684, 5412,43
3956, 0, 0.121966638, 5412,44
4048, 0, 0.127030691, 5412,45
4138, 657.9927114, 0.120638562, 5412,46
4230, 0, 0.114591099, 5412,47
7578, 2530.646992, 0.006811146, 9995,83
7670, 0, 0.012414229, 9995,84
7760, 0, 0.009099708, 9995,85
1003, 924.5209397, 0.584974429, 4512,11
1095, 911.7346734, 0.307979803, 4512,12
1186, 905.6763819, 0.320294728, 4512,13
1277, 899.6901688, 0.301311367, 4512,14
1369, 912.3508772, 0.360140925, 4512,15
1461, 907.6181292, 0.367142216, 4512,16
1551, 914.4503375, 0.38874814, 4512,17
1642, 917.1409524, 0.424706472, 4512,18
1734, 957.1080827, 0.425153543, 4512,19
1826, 976.5548327, 0.450731672, 4512,20
1916, 998.2657993, 0.198246888, 4512,21
2007, 1060.193906, 0.202978468, 4512,22
90, 118.3554084, 0.136498159, 3312,1
181, 119.3708609, 0.132247748, 3312,2
273, 115.3534392, 0.082442009, 3312,3
365, 89.46494845, 0.066705421, 3312,4
1400, 0, 0.252522999, 5331,16
1492, 100.0742527, 0.20246257, 5331,17
1581, 0, 0.215984075, 5331,18
1673, 0, 0.254588654, 5331,19
1765, 0, 0.292185076, 5331,20
9039, 12047.8068, 0.324434805, 4512,99
10227, 314.3439982, 0.406163012, 3080,112
3377, 89.93553586, 0.214937608, 2013,37
3468, 88.1008, 0.219722436, 2013,38
3560, 86.98601399, 0.230899129, 2013,39
3652, 129.4210931, 0.100271436, 2013,40
3742, 130.1070054, 0.123619829, 2013,41
3833, 129.0610399, 0.120359832, 2013,42
3711, 279.6605081, 0.173369115, 3714,41
3803, 275.5516202, 0.125549082, 3714,42
3895, 274.6136024, 0.106856335, 3714,43
3986, 256.7881481, 0.088631421, 3714,44
4077, 255.5875, 0.118045019, 3714,45
4169, 256.3002915, 0.104386868, 3714,46
4261, 260.7933285, 0.104588574, 3714,47
4352, 257.5879397, 0.091585582, 3714,48
4442, 257.3409415, 0.088558348, 3714,49
4534, 260.5003539, 0.096822765, 3714,50
4626, 380.2715164, 0.085158901, 3714,51
5509, 276.9180328, 0.030606594, 5600,61
5599, 270.5613577, 0.0669194, 5600,62
5691, 267.1661238, 0.039131126, 5600,63
5783, 263.3911368, 0.023003091, 5600,64
5875, 220.8679004, 0.044151639, 5600,65
5964, 219.8352345, 0.012583238, 5600,66
6056, 214.0605296, 0.006422604, 5600,67
1551, 376.2902604, 0.118563687, 5211,17
1734, 428.9503311, 0.093786293, 5211,19
7670, 1648.033708, 0.036666089, 3714,84
7760, 0, 0.035630076, 3714,85
3742, 316.5273287, 0.29145016, 8300,41
3833, 320.170309, 0.308277548, 8300,42
3925, 314.2637037, 0.330603315, 8300,43
4017, 313.7139706, 0.34231957, 8300,44
4108, 256.9573529, 0.629570611, 8300,45
1916, 1796.468401, 0.09675402, 1381,21
2007, 1679.224377, 0.103028405, 1381,22
2099, 1669.485294, 0.107830023, 1381,23
2191, 1428.857534, 0.100744116, 1381,24
2281, 1428.858447, 0.136105688, 1381,25
2372, 1419.872958, 0.137628876, 1381,26
2464, 1393.487957, 0.147559933, 1381,27
2556, 1378.237885, 0.113248664, 1381,28
2647, 1378.590308, 0.120425873, 1381,29
2738, 1364.521739, 0.109292347, 1381,30
2830, 1348.927039, 0.099223634, 1381,31
2922, 375.0847458, 0.61830474, 1381,32
761, 151.5092784, 0.232062836, 5331,9
850, 147.9836568, 0.260594605, 5331,10
942, 147.4477459, 0.25979704, 5331,11
1034, 146.3370787, 0.218357438, 5331,12
1126, 136.5386935, 0.196459083, 5331,13
4748, 162.3836565, 0.172867519, 2821,52
